Date;Open;High;Low;Close;Volume;
2018-01-04;1,009.37;1,019.75;1,009.00;1,019.75;252.91K;
2018-01-05;1,020.34;1,020.60;1,010.65;1,012.65;284.03K;
2018-01-08;1,011.36;1,022.90;1,004.89;1,022.90;268.79K;
2018-01-09;1,027.14;1,033.56;1,017.86;1,033.56;320.38K;
2018-01-10;1,034.64;1,045.63;1,033.01;1,038.11;375.09K;
2018-01-11;1,037.03;1,049.73;1,031.13;1,048.17;314.65K;
2018-01-12;1,050.17;1,057.88;1,046.38;1,050.11;351.97K;
2018-01-15;1,049.91;1,063.47;1,043.15;1,063.47;292.71K;
2018-01-16;1,059.36;1,065.39;1,052.43;1,062.96;340.19K;
2018-01-17;1,061.98;1,064.77;1,034.69;1,034.69;332.61K;
2018-01-18;1,028.76;1,050.25;1,020.01;1,050.25;281.60K;
2018-01-19;1,054.33;1,067.21;1,053.37;1,062.07;342.47K;
2018-01-22;1,066.86;1,088.05;1,066.61;1,087.42;266.11K;
2018-01-23;1,066.86;1,088.05;1,066.61;1,087.42;266.11K;
2018-01-25;1,098.44;1,117.08;1,098.44;1,104.57;510.92K;
2018-01-26;1,119.78;1,123.83;1,103.06;1,115.64;292.97K;
2018-01-29;1,121.78;1,130.10;1,109.80;1,109.80;276.73K;
2018-01-30;1,099.98;1,110.56;1,092.44;1,110.56;335.41K;
2018-01-31;1,112.23;1,128.10;1,104.98;1,110.36;351.21K;
2018-02-01;1,111.74;1,111.74;1,090.25;1,099.67;269.17K;
2018-02-02;1,098.66;1,105.04;1,091.06;1,105.04;200.31K;
2018-02-05;1,089.62;1,090.88;1,048.71;1,048.71;282.04K;
2018-02-06;1,026.08;1,026.08;983.06;1,011.60;480.71K;
2018-02-07;1,040.53;1,048.54;1,034.13;1,040.55;241.18K;
2018-02-08;1,031.46;1,039.61;1,023.25;1,023.25;181.50K;
2018-02-09;991.09;1,003.94;973.78;1,003.94;243.23K;
2018-02-12;1,011.64;1,041.79;1,011.64;1,041.79;171.10K;
2018-02-13;1,053.31;1,060.48;1,052.86;1,059.73;174.29K;
2018-02-21;1,073.33;1,092.65;1,070.43;1,087.15;177.57K;
2018-02-22;1,087.15;1,091.62;1,074.27;1,076.03;200.37K;
2018-02-23;1,086.81;1,102.85;1,081.31;1,102.85;189.08K;
2018-02-26;1,115.90;1,127.57;1,114.06;1,114.53;234.11K;
2018-02-27;1,124.03;1,124.03;1,106.77;1,119.61;196.67K;
2018-02-28;1,110.30;1,129.89;1,109.89;1,121.54;232.59K;
2018-03-01;1,121.54;1,129.30;1,110.92;1,115.79;227.40K;
2018-03-02;1,103.16;1,121.91;1,103.16;1,121.21;210.07K;
2018-03-05;1,121.21;1,132.69;1,093.48;1,093.48;277.68K;
2018-03-06;1,093.48;1,120.29;1,091.67;1,120.29;236.33K;
2018-03-07;1,121.99;1,126.67;1,103.29;1,112.26;279.08K;
2018-03-08;1,112.24;1,126.35;1,111.76;1,124.15;200.92K;
2018-03-09;1,128.73;1,135.02;1,119.18;1,123.41;217.76K;
2018-03-12;1,135.37;1,135.48;1,123.98;1,126.29;244.68K;
2018-03-13;1,126.53;1,133.31;1,118.49;1,133.31;233.20K;
2018-03-14;1,135.99;1,142.88;1,134.55;1,138.09;250.55K;
2018-03-15;1,134.51;1,140.74;1,129.66;1,138.76;232.40K;
2018-03-16;1,144.54;1,152.52;1,140.56;1,150.19;308.62K;
2018-03-19;1,158.16;1,165.63;1,155.82;1,159.22;272.05K;
2018-03-20;1,154.48;1,166.33;1,154.48;1,159.39;214.04K;
2018-03-21;1,166.51;1,172.31;1,163.91;1,169.36;237.68K;
2018-03-22;1,175.22;1,180.44;1,169.48;1,172.36;233.32K;
2018-03-23;1,154.25;1,157.20;1,138.53;1,153.59;261.96K;
2018-03-26;1,150.51;1,176.95;1,150.51;1,171.22;211.70K;
2018-03-27;1,187.42;1,187.42;1,169.58;1,171.73;237.76K;
2018-03-28;1,168.87;1,179.18;1,165.71;1,172.24;208.55K;
2018-03-29;1,174.73;1,176.45;1,164.12;1,167.03;185.25K;
2018-03-30;1,169.29;1,175.36;1,158.49;1,174.46;204.90K;
2018-04-02;1,180.26;1,196.61;1,179.73;1,196.61;245.76K;
2018-04-03;1,197.00;1,199.93;1,185.83;1,188.29;255.24K;
2018-04-04;1,194.26;1,200.71;1,189.46;1,191.54;238.69K;
2018-04-05;1,197.76;1,199.15;1,186.75;1,193.17;241.19K;
2018-04-06;1,194.15;1,202.59;1,194.15;1,199.96;252.06K;
2018-04-09;1,202.44;1,207.45;1,197.44;1,204.33;251.45K;
2018-04-10;1,207.62;1,211.34;1,192.22;1,198.12;286.73K;
2018-04-11;1,201.51;1,202.46;1,167.11;1,167.11;286.08K;
2018-04-12;1,162.48;1,173.02;1,153.64;1,173.02;179.99K;
2018-04-13;1,178.57;1,181.52;1,153.93;1,157.14;196.13K;
2018-04-16;1,156.54;1,159.45;1,141.81;1,148.49;196.99K;
2018-04-17;1,149.02;1,156.70;1,139.33;1,153.28;175.76K;
2018-04-18;1,153.28;1,160.32;1,138.42;1,138.53;172.11K;
2018-04-19;1,137.99;1,137.99;1,094.63;1,094.63;204.01K;
2018-04-20;1,095.84;1,119.86;1,078.01;1,119.86;214.65K;
2018-04-23;1,124.33;1,127.24;1,076.78;1,076.78;217.97K;
2018-04-24;1,064.86;1,084.89;1,048.68;1,080.74;186.61K;
2018-04-26;1,082.52;1,082.52;1,039.35;1,044.86;208.48K;
2018-04-27;1,037.36;1,054.94;1,031.89;1,050.26;191.60K;
2018-05-02;1,053.26;1,053.52;1,024.75;1,029.08;183.26K;
2018-05-03;1,018.47;1,027.38;1,003.79;1,026.46;203.56K;
2018-05-04;1,032.12;1,037.02;1,022.10;1,026.80;163.07K;
2018-05-07;1,034.64;1,062.26;1,028.79;1,062.26;155.13K;
2018-05-08;1,061.12;1,072.28;1,057.24;1,060.45;170.06K;
2018-05-09;1,058.33;1,069.80;1,051.79;1,056.97;161.33K;
2018-05-10;1,058.22;1,059.34;1,025.75;1,028.87;204.94K;
2018-05-11;1,026.34;1,044.85;1,014.30;1,044.85;134.82K;
2018-05-14;1,051.69;1,066.98;1,042.31;1,066.98;137.94K;
2018-05-15;1,072.25;1,084.20;1,071.02;1,073.50;158.35K;
2018-05-16;1,073.50;1,073.50;1,052.18;1,054.62;150.05K;
2018-05-17;1,055.21;1,057.84;1,030.64;1,030.64;129.62K;
2018-05-18;1,033.33;1,040.84;1,013.57;1,040.54;408.22K;
2018-05-21;1,043.82;1,043.82;1,014.98;1,014.98;123.09K;
2018-05-22;1,006.18;1,015.97;976.73;985.91;180.49K;
2018-05-23;974.80;995.25;965.92;988.94;182.16K;
2018-05-24;992.24;995.82;974.14;985.92;129.29K;
2018-05-25;981.47;987.56;963.90;963.90;150.25K;
2018-05-28;938.86;951.34;927.47;931.75;219.29K;
2018-05-29;925.89;958.96;916.00;952.18;183.99K;
2018-05-30;953.41;953.41;932.26;948.50;146.25K;
2018-05-31;947.96;975.51;945.29;971.25;182.04K;
2018-06-01;973.67;995.06;973.56;992.87;204.09K;
2018-06-04;994.48;1,013.78;992.01;1,013.78;166.09K;
2018-06-05;1,013.59;1,025.26;1,011.59;1,022.74;212.46K;
2018-06-06;1,020.97;1,034.50;1,012.98;1,034.50;162.08K;
2018-06-07;1,038.93;1,043.71;1,030.79;1,036.69;173.15K;
2018-06-08;1,032.59;1,039.07;1,026.94;1,039.01;148.15K;
2018-06-11;1,033.55;1,045.60;1,029.19;1,039.02;185.55K;
2018-06-12;1,033.55;1,033.55;1,005.10;1,020.76;212.48K;
2018-06-13;1,017.93;1,030.53;1,017.93;1,030.53;116.06K;
2018-06-14;1,030.53;1,033.46;1,015.72;1,015.72;166.57K;
2018-06-15;1,012.71;1,018.95;1,006.75;1,016.51;165.43K;
2018-06-18;1,016.51;1,018.98;986.88;987.34;181.39K;
2018-06-19;972.38;972.62;941.57;962.16;250.99K;
2018-06-20;957.37;980.95;955.61;980.95;154.07K;
2018-06-21;979.57;979.57;966.28;969.40;117.05K;
2018-06-22;963.89;983.57;959.91;983.17;132.36K;
2018-06-25;997.34;997.34;988.98;990.52;142.09K;
2018-06-26;977.78;983.78;970.75;983.02;165.38K;
2018-06-27;981.44;984.46;968.91;968.91;179.45K;
2018-06-28;964.76;976.12;954.46;957.35;159.07K;
2018-06-29;955.64;962.93;950.48;960.78;146.41K;
2018-07-02;955.18;956.78;932.66;947.15;168.21K;
2018-07-03;945.87;946.16;906.01;906.01;180.70K;
2018-07-04;904.34;914.99;890.83;914.99;128.08K;
2018-07-05;914.48;921.85;892.67;899.40;143.00K;
2018-07-06;891.16;921.75;884.99;917.51;159.16K;
2018-07-09;922.72;929.50;915.12;915.12;119.91K;
2018-07-10;919.44;921.96;911.12;911.12;118.44K;
2018-07-11;898.08;900.16;885.09;893.16;158.65K;
2018-07-12;891.21;905.72;884.75;898.51;113.78K;
2018-07-13;904.80;912.53;899.94;909.72;140.42K;
2018-07-16;914.22;917.63;905.27;911.11;136.24K;
2018-07-17;905.32;921.27;902.02;921.27;155.86K;
2018-07-18;926.14;942.39;926.14;942.39;223.94K;
2018-07-19;942.39;947.07;939.58;943.97;199.21K;
2018-07-20;938.83;941.94;930.26;933.39;204.00K;
2018-07-23;931.52;949.14;930.25;936.74;208.56K;
2018-07-24;933.22;939.07;926.30;934.08;203.90K;
2018-07-25;936.57;938.33;927.58;927.58;232.72K;
2018-07-26;928.96;930.32;920.99;930.16;195.48K;
2018-07-27;931.90;937.23;928.82;935.52;179.26K;
2018-07-30;940.76;949.73;937.69;949.73;193.34K;
2018-07-31;948.56;959.07;947.32;956.39;242.40K;
2018-08-01;957.35;960.05;949.89;952.77;202.12K;
2018-08-02;952.75;953.55;942.39;953.55;212.46K;
2018-08-03;957.92;966.10;955.13;959.60;197.53K;
2018-08-06;960.12;962.99;955.42;960.23;229.66K;
2018-08-07;957.70;962.02;953.71;956.79;162.14K;
2018-08-08;958.31;966.27;958.31;966.27;155.17K;
2018-08-09;968.57;972.52;963.50;963.50;167.64K;
2018-08-10;962.03;968.47;955.04;968.47;185.25K;
2018-08-13;966.46;978.04;963.41;978.04;213.22K;
2018-08-14;979.66;981.42;974.47;978.27;177.30K;
2018-08-15;980.45;982.00;961.37;961.37;188.94K;
2018-08-16;952.83;964.28;947.09;964.28;174.03K;
2018-08-17;971.40;975.52;968.88;968.88;151.07K;
2018-08-20;970.81;973.57;966.46;969.62;180.83K;
2018-08-21;968.46;979.21;968.45;979.21;200.58K;
2018-08-22;979.21;986.36;979.21;982.15;204.11K;
2018-08-23;984.12;989.45;982.48;987.36;146.85K;
2018-08-24;985.49;989.21;982.88;987.05;180.07K;
2018-08-27;990.19;994.54;990.03;991.92;189.51K;
2018-08-28;991.92;995.29;989.81;995.19;176.27K;
2018-08-29;995.05;995.05;987.47;988.17;176.89K;
2018-08-30;987.62;998.07;983.43;998.07;186.70K;
2018-08-31;998.55;1,003.06;989.54;989.54;186.55K;
2018-09-04;990.79;992.18;975.94;975.94;185.94K;
2018-09-05;975.05;978.78;964.80;968.44;181.15K;
2018-09-06;968.37;970.84;957.99;958.19;160.38K;
2018-09-07;955.50;969.34;955.50;968.90;169.77K;
2018-09-10;969.74;974.59;968.19;970.34;190.67K;
2018-09-11;968.41;985.06;967.92;985.06;192.82K;
2018-09-12;990.00;994.83;987.01;987.01;184.15K;
2018-09-13;987.48;992.96;984.92;987.95;172.90K;
2018-09-14;987.95;995.55;987.95;991.34;178.48K;
2018-09-17;990.65;993.83;987.02;987.61;164.61K;
2018-09-18;983.43;993.49;981.89;993.49;197.39K;
2018-09-19;998.65;1,001.83;994.50;995.54;244.42K;
2018-09-20;995.54;1,004.74;995.54;1,004.74;204.56K;
2018-09-21;1,006.25;1,009.10;1,000.39;1,002.97;302.45K;
2018-09-24;1,007.52;1,011.29;1,007.45;1,011.29;186.72K;
2018-09-25;1,011.94;1,014.53;1,008.67;1,010.74;231.99K;
2018-09-26;1,008.93;1,014.86;1,007.44;1,009.61;261.51K;
2018-09-27;1,012.57;1,017.78;1,010.49;1,015.37;207.78K;
2018-09-28;1,019.34;1,020.84;1,015.40;1,017.13;247.22K;
2018-10-01;1,019.49;1,023.87;1,012.88;1,012.88;247.86K;
2018-10-02;1,014.26;1,021.51;1,013.11;1,018.79;358.39K;
2018-10-03;1,021.08;1,024.59;1,016.47;1,020.40;174.39K;
2018-10-04;1,024.68;1,024.68;1,020.40;1,023.62;196.62K;
2018-10-05;1,020.21;1,020.77;1,008.39;1,008.39;294.15K;
2018-10-08;1,003.31;1,006.13;996.12;996.12;205.52K;
2018-10-09;998.70;1,001.87;996.19;996.19;202.59K;
2018-10-10;998.66;999.62;991.22;993.96;191.36K;
2018-10-11;972.21;972.21;938.83;945.89;353.53K;
2018-10-12;939.20;970.08;933.35;970.08;228.89K;
2018-10-15;968.80;969.36;951.64;951.64;144.31K;
2018-10-16;950.36;963.69;950.36;963.37;149.13K;
2018-10-17;973.14;975.27;969.06;971.60;152.27K;
2018-10-18;968.93;970.75;962.68;963.47;145.46K;
2018-10-19;949.94;959.63;945.83;958.36;153.57K;
2018-10-22;958.36;963.79;953.51;953.51;147.53K;
2018-10-23;950.12;950.42;925.29;939.68;202.94K;
2018-10-24;935.25;939.06;922.73;922.73;149.35K;
2018-10-25;902.59;912.07;885.34;910.17;177.77K;
2018-10-26;918.11;918.16;900.82;900.82;157.34K;
2018-10-29;895.05;897.84;884.92;888.82;139.99K;
2018-10-30;881.32;894.80;880.85;888.69;133.32K;
2018-10-31;894.23;914.76;894.23;914.76;216.19K;
2018-11-01;915.52;918.84;905.73;907.96;182.19K;
2018-11-02;911.35;927.62;910.40;924.86;222.36K;
2018-11-05;920.87;925.53;915.77;925.53;136.55K;
2018-11-06;931.00;931.27;921.93;922.05;139.12K;
2018-11-07;922.03;924.60;915.41;922.16;143.11K;
2018-11-08;928.69;932.86;925.54;926.28;145.78K;
2018-11-09;921.11;925.31;914.29;914.29;149.09K;
2018-11-12;909.36;918.99;903.95;918.12;125.02K;
2018-11-13;904.35;910.20;903.48;905.38;170.03K;
2018-11-14;904.16;910.58;898.83;900.93;142.27K;
2018-11-15;901.13;903.83;892.50;897.15;166.09K;
2018-11-16;901.44;903.21;894.14;898.19;160.63K;
2018-11-19;902.65;916.06;900.61;916.06;149.94K;
2018-11-20;909.76;919.02;909.76;919.02;159.14K;
2018-11-21;909.83;922.56;907.47;922.56;152.76K;
2018-11-22;924.93;926.15;922.02;924.42;155.62K;
2018-11-23;923.91;925.84;916.87;917.97;137.97K;
2018-11-26;915.67;921.96;914.43;921.03;118.73K;
2018-11-27;925.12;930.37;921.26;923.12;152.64K;
2018-11-28;923.12;930.20;922.03;930.20;136.36K;
2018-11-29;934.88;937.75;926.79;926.79;131.82K;
2018-11-30;924.49;928.92;921.08;926.54;158.59K;
2018-12-03;937.70;951.59;937.10;951.59;209.83K;
2018-12-04;952.97;960.44;950.89;958.84;227.42K;
2018-12-05;950.34;960.87;946.97;957.14;212.46K;
2018-12-06;957.14;959.59;948.44;954.82;179.14K;
2018-12-07;956.49;962.39;955.96;958.59;190.46K;
2018-12-10;955.06;958.25;951.50;955.89;213.52K;
2018-12-11;955.93;957.97;949.34;954.58;180.82K;
2018-12-12;956.32;961.28;956.00;961.28;222.07K;
2018-12-13;961.28;966.83;960.10;960.25;171.86K;
2018-12-14;958.78;960.09;951.04;952.04;200.32K;
2018-12-17;948.09;948.09;933.65;933.65;255.17K;
2018-12-18;933.65;933.65;917.03;927.25;175.72K;
2018-12-19;926.35;927.03;914.55;919.24;186.09K;
2018-12-20;915.50;921.79;914.18;918.24;146.89K;
2018-12-21;911.57;915.02;907.88;912.26;199.11K;
2018-12-24;910.86;916.41;908.56;908.56;158.97K;
2018-12-25;893.71;897.94;882.17;897.94;250.43K;
2018-12-26;896.63;899.49;890.86;891.75;139.07K;
2018-12-27;904.80;906.63;900.81;900.81;151.69K;
2018-12-28;903.79;903.79;892.54;892.54;175.94K;
2019-01-02;900.10;900.10;891.10;891.75;111.52K;
2019-01-03;889.78;892.21;872.12;878.22;156.58K;
2019-01-04;872.69;881.48;861.85;880.90;136.57K;
2019-01-07;890.47;896.63;885.30;889.64;127.55K;
2019-01-08;891.37;891.87;883.67;887.44;112.83K;
2019-01-09;890.26;897.25;888.61;896.99;160.51K;
2019-01-10;897.85;899.47;895.17;898.30;130.59K;
2019-01-11;899.10;904.37;899.10;902.71;131.41K;
2019-01-14;903.83;903.83;897.18;901.80;143.85K;
2019-01-15;901.21;909.68;898.92;909.68;127.19K;
2019-01-16;911.32;912.48;906.39;908.70;164.29K;
2019-01-17;908.48;909.06;901.89;901.89;133.89K;
2019-01-18;902.70;906.35;900.64;902.30;140.75K;
2019-01-21;905.25;911.74;903.09;911.05;165.63K;
2019-01-22;912.73;913.37;906.55;906.55;152.16K;
2019-01-23;905.73;910.12;905.12;908.18;129.14K;
2019-01-24;908.56;910.59;906.59;908.79;110.29K;
2019-01-25;908.86;911.59;907.96;908.88;117.59K;
2019-01-28;912.53;913.43;908.90;912.18;133.32K;
2019-01-29;913.67;915.93;907.09;915.93;121.44K;
2019-01-30;914.08;917.80;913.48;915.84;139.40K;
2019-01-31;919.12;920.36;910.38;910.65;138.05K;
2019-02-01;911.98;912.81;907.52;908.67;140.80K;
2019-02-11;916.21;926.10;916.07;926.10;124.64K;
2019-02-12;930.37;938.64;926.98;937.54;188.42K;
2019-02-13;937.61;945.25;937.34;945.25;215.28K;
2019-02-14;946.54;953.66;945.99;952.34;181.06K;
2019-02-15;951.90;955.40;948.26;950.89;160.69K;
2019-02-18;954.85;961.30;953.32;961.30;194.65K;
2019-02-19;962.84;971.92;962.81;964.35;231.96K;
2019-02-20;963.29;972.75;963.29;970.58;170.88K;
2019-02-21;972.82;987.57;970.31;987.57;178.58K;
2019-02-22;983.99;993.16;982.86;988.91;215.63K;
2019-02-25;996.06;999.90;992.72;994.43;227.74K;
2019-02-26;991.63;996.44;979.24;987.06;251.65K;
2019-02-27;989.61;994.46;988.09;990.27;258.93K;
2019-02-28;989.84;990.25;965.47;965.47;224.81K;
2019-03-01;971.05;980.82;970.54;979.63;170.04K;
2019-03-04;983.50;994.46;983.33;993.99;235.64K;
2019-03-05;990.08;1,000.25;987.92;992.45;297.44K;
2019-03-06;993.01;994.49;985.51;994.49;250.93K;
2019-03-07;995.65;1,004.55;994.03;994.03;210.70K;
2019-03-08;987.89;991.98;984.48;985.25;202.51K;
2019-03-11;982.94;987.11;981.34;984.60;178.66K;
2019-03-12;991.14;1,001.32;990.46;1,001.32;208.19K;
2019-03-13;1,003.75;1,009.77;1,003.01;1,005.41;229.38K;
2019-03-14;1,006.37;1,011.39;1,002.09;1,008.44;224.54K;
2019-03-15;1,008.44;1,008.44;1,001.10;1,004.12;250.28K;
2019-03-18;1,004.12;1,013.29;1,004.12;1,011.86;230.55K;
2019-03-19;1,013.75;1,014.51;1,004.22;1,006.59;236.59K;
2019-03-20;1,002.86;1,003.25;992.02;1,002.30;300.09K;
2019-03-21;1,005.12;1,006.37;981.78;981.78;200.03K;
2019-03-22;984.90;990.07;981.30;988.71;206.93K;
2019-03-25;976.53;976.53;964.76;970.07;245.78K;
2019-03-26;970.07;978.99;966.90;969.79;175.42K;
2019-03-27;976.67;979.32;972.25;975.91;159.94K;
2019-03-28;973.44;983.18;972.60;982.98;217.07K;
2019-03-29;985.35;988.24;980.76;980.76;173.91K;
2019-04-01;980.76;988.53;980.76;988.53;188.62K;
2019-04-02;994.87;996.41;985.48;985.81;236.02K;
2019-04-03;984.74;985.26;980.30;984.46;216.94K;
2019-04-04;987.47;989.08;982.94;986.91;165.31K;
2019-04-05;986.91;990.38;986.39;989.26;189.29K;
2019-04-08;989.26;997.56;989.26;997.56;163.69K;
2019-04-09;999.89;1,000.02;987.82;988.48;165.18K;
2019-04-10;984.79;987.27;976.83;981.91;159.91K;
2019-04-11;984.46;985.95;981.06;985.95;129.48K;
2019-04-12;984.66;984.69;980.26;982.90;153.83K;
2019-04-16;970.87;978.53;963.06;977.17;150.02K;
2019-04-17;977.17;980.71;972.10;972.10;186.72K;
2019-04-18;969.50;973.73;962.05;962.30;160.39K;
2019-04-19;968.27;971.73;965.46;966.21;106.98K;
2019-04-22;963.78;966.69;959.33;965.86;216.34K;
2019-04-23;964.84;970.98;964.35;968.00;154.89K;
2019-04-24;969.66;978.71;969.66;976.92;134.07K;
2019-04-25;976.46;976.46;971.92;974.13;149.12K;
2019-04-26;972.86;979.64;970.73;979.64;118.54K;
2019-05-02;978.81;979.93;975.51;978.50;152.16K;
2019-05-03;976.77;977.13;971.75;974.14;148.57K;
2019-05-06;964.37;964.89;955.41;957.97;155.65K;
2019-05-07;961.31;965.61;955.42;957.56;145.34K;
2019-05-08;950.10;953.88;947.86;951.22;143.30K;
2019-05-09;950.66;953.66;944.91;947.01;181.40K;
2019-05-10;950.37;953.92;947.85;952.55;131.03K;
2019-05-13;952.11;958.54;951.76;958.54;232.04K;
2019-05-14;952.13;965.34;952.13;965.34;158.18K;
2019-05-15;967.95;977.65;967.95;975.64;188.85K;
2019-05-16;976.96;981.22;975.69;975.69;170.22K;
2019-05-17;977.85;980.04;974.91;976.48;135.09K;
2019-05-20;975.95;987.13;974.47;987.13;153.16K;
2019-05-21;989.67;992.84;986.07;986.29;206.56K;
2019-05-22;986.66;992.26;982.68;983.78;174.96K;
2019-05-23;982.00;984.57;977.17;982.71;160.09K;
2019-05-24;976.59;983.14;970.03;970.03;168.34K;
2019-05-27;970.73;975.40;970.41;975.14;138.47K;
2019-05-28;977.02;978.80;969.51;972.00;148.99K;
2019-05-29;973.31;974.96;969.55;971.54;145.31K;
2019-05-30;971.01;974.56;967.21;969.34;159.99K;
2019-05-31;968.53;969.94;959.88;959.88;136.53K;
2019-06-03;953.58;955.78;940.28;946.47;184.66K;
2019-06-04;945.62;951.42;943.21;951.16;162.40K;
2019-06-05;955.80;958.39;951.39;951.41;131.58K;
2019-06-06;951.41;951.41;939.35;948.21;125.90K;
2019-06-07;951.64;958.28;950.94;958.28;148.04K;
2019-06-10;963.78;966.90;958.60;962.90;154.90K;
2019-06-11;962.43;964.81;959.98;962.07;136.38K;
2019-06-12;960.60;960.60;953.83;954.17;138.11K;
2019-06-13;951.26;952.06;946.29;950.08;142.81K;
2019-06-14;948.65;954.70;948.65;953.61;155.88K;
2019-06-17;953.97;955.18;944.47;946.95;174.37K;
2019-06-18;945.73;947.30;938.95;944.01;166.94K;
2019-06-19;948.92;950.04;946.83;949.69;147.36K;
2019-06-20;949.48;962.33;948.97;959.18;185.49K;
2019-06-21;962.69;964.52;959.12;959.20;206.14K;
2019-06-24;960.29;967.11;959.80;962.85;150.30K;
2019-06-25;961.19;963.23;960.06;960.13;164.35K;
2019-06-26;960.13;962.70;958.38;959.13;252.32K;
2019-06-27;959.48;959.48;943.11;943.11;159.03K;
2019-06-28;944.53;949.94;939.12;949.94;182.63K;
2019-07-01;958.92;965.61;957.66;965.61;166.45K;
2019-07-02;964.77;966.76;959.80;961.98;138.22K;
2019-07-03;960.44;961.67;956.91;960.39;136.59K;
2019-07-04;961.78;973.04;961.65;973.04;189.90K;
2019-07-05;973.04;975.34;970.16;975.34;137.92K;
2019-07-08;972.83;972.83;963.84;966.35;165.88K;
2019-07-09;965.24;969.05;963.05;969.05;169.48K;
2019-07-10;971.19;974.96;971.19;973.65;154.56K;
2019-07-11;976.95;980.02;975.03;978.63;161.66K;
2019-07-12;980.11;982.10;974.32;975.40;157.31K;
2019-07-15;975.57;975.66;970.93;972.53;150.55K;
2019-07-16;975.05;982.11;975.05;982.11;174.67K;
2019-07-17;981.49;985.59;979.05;982.57;170.02K;
2019-07-18;979.16;979.49;975.01;976.05;139.85K;
2019-07-19;978.12;986.12;978.12;982.34;170.27K;
2019-07-22;981.17;985.13;980.08;982.04;164.37K;
2019-07-23;981.38;990.45;980.22;989.46;184.83K;
2019-07-24;993.01;994.85;986.34;988.41;169.64K;
2019-07-25;986.85;997.49;986.85;994.95;171.79K;
2019-07-26;994.80;998.52;992.97;993.35;152.41K;
2019-07-29;994.23;997.94;988.29;997.94;147.83K;
2019-07-30;1,001.46;1,002.77;986.02;986.02;154.32K;
2019-07-31;986.00;993.40;982.64;991.66;172.88K;
2019-08-01;993.25;997.39;990.88;997.39;222.66K;
2019-08-02;987.55;991.39;985.69;991.10;186.79K;
2019-08-05;988.60;988.99;973.15;973.15;195.93K;
2019-08-06;960.29;966.15;958.39;964.61;210.93K;
2019-08-07;967.18;971.96;961.64;965.93;219.15K;
2019-08-08;965.93;975.83;964.21;975.24;219.24K;
2019-08-09;976.41;978.69;974.33;974.34;192.31K;
2019-08-12;975.38;977.63;973.22;975.31;174.55K;
2019-08-13;972.70;973.09;964.03;966.83;181.50K;
2019-08-14;975.88;975.99;968.91;968.91;151.49K;
2019-08-15;958.05;979.38;955.76;979.38;182.91K;
2019-08-16;974.88;985.61;974.88;980.00;198.01K;
2019-08-19;984.04;985.48;979.17;981.03;158.09K;
2019-08-20;983.94;985.35;981.75;984.67;177.94K;
2019-08-21;984.36;995.44;983.30;994.38;201.56K;
2019-08-22;996.41;998.67;993.23;997.26;153.00K;
2019-08-23;998.21;998.21;990.83;992.45;162.57K;
2019-08-26;983.80;984.61;977.00;982.88;189.79K;
2019-08-27;986.33;988.49;976.79;976.79;199.81K;
2019-08-28;977.10;981.35;977.10;977.26;147.21K;
2019-08-29;978.17;978.78;973.34;978.59;138.39K;
2019-08-30;980.25;984.87;980.25;984.06;143.16K;
2019-09-03;984.79;985.21;978.62;979.36;186.48K;
2019-09-04;977.97;979.91;973.37;977.63;157.39K;
2019-09-05;979.83;981.67;976.79;976.79;159.54K;
2019-09-06;977.83;978.73;973.87;974.08;161.16K;
2019-09-09;974.53;975.03;972.47;974.12;155.33K;
2019-09-10;974.62;977.44;968.36;970.26;161.45K;
2019-09-11;969.59;973.13;967.14;969.31;154.51K;
2019-09-12;972.39;976.07;972.31;976.07;141.32K;
2019-09-13;976.07;987.22;975.95;987.22;189.23K;
2019-09-16;987.07;992.60;986.72;989.86;187.15K;
2019-09-17;990.06;996.74;986.96;996.74;231.44K;
2019-09-18;995.75;998.40;993.94;995.15;191.04K;
2019-09-19;995.49;997.20;990.55;997.10;186.92K;
2019-09-20;997.60;998.56;990.36;990.36;203.60K;
2019-09-23;991.75;993.98;985.75;985.75;207.51K;
2019-09-24;986.33;991.36;984.94;988.13;165.04K;
2019-09-25;985.96;989.18;983.06;987.30;171.57K;
2019-09-26;988.70;991.66;986.35;990.75;152.56K;
2019-09-27;992.26;998.34;991.50;997.84;180.74K;
2019-09-30;999.92;1,004.17;996.51;996.56;176.22K;
2019-10-01;997.87;999.72;996.20;999.59;210.25K;
2019-10-02;999.18;1,000.93;989.63;991.19;178.78K;
2019-10-03;985.65;992.45;983.35;989.67;140.12K;
2019-10-04;993.69;994.81;987.59;987.59;205.01K;
2019-10-07;989.45;990.34;983.09;983.09;178.90K;
2019-10-08;983.62;988.51;981.89;988.22;178.38K;
2019-10-09;987.82;992.00;986.74;987.83;182.54K;
2019-10-10;988.81;990.89;986.93;987.38;182.98K;
2019-10-11;988.57;991.84;987.62;991.84;168.61K;
2019-10-14;994.61;997.25;992.50;993.57;193.98K;
2019-10-15;993.55;994.75;990.74;993.05;179.97K;
2019-10-16;995.75;997.41;993.42;994.46;188.13K;
2019-10-17;995.04;995.81;989.82;989.82;191.55K;
2019-10-18;992.00;993.03;988.41;989.20;174.42K;
2019-10-21;988.18;988.82;983.56;983.56;200.33K;
2019-10-22;983.52;987.59;983.52;987.19;231.65K;
2019-10-23;987.04;989.61;985.52;987.79;179.02K;
2019-10-24;988.85;993.60;987.65;993.60;160.03K;
