Date;Open;High;Low;Close;Volume
04/01/2017;672.58;675.93;672.21;674.70;110.03K
05/01/2017;674.82;675.92;673.31;675.81;102.17K
06/01/2017;675.35;683.76;675.22;679.80;127.41K
09/01/2017;681.74;684.88;681.74;682.57;101.40K
10/01/2017;682.77;683.02;680.76;681.07;87.80K
11/01/2017;680.85;687.16;680.85;687.16;108.71K
12/01/2017;688.71;688.99;685.59;686.96;112.44K
13/01/2017;686.58;688.62;685.06;685.06;94.95K
16/01/2017;684.62;684.82;677.85;677.94;89.57K
17/01/2017;678.83;684.73;678.83;684.71;108.97K
18/01/2017;683.74;688.07;683.28;683.28;101.06K
19/01/2017;683.02;684.19;680.80;682.31;89.19K
20/01/2017;684.05;688.42;684.05;686.26;90.69K
23/01/2017;687.83;689.47;686.46;687.15;87.81K
24/01/2017;687.08;692.75;687.08;691.36;98.37K
25/01/2017;693.07;697.28;691.19;697.28;98.35K
02/02/2017;699.80;703.20;697.71;703.18;86.42K
03/02/2017;704.69;708.10;700.09;700.35;124.67K
06/02/2017;702.02;702.02;696.92;700.04;126.96K
07/02/2017;699.99;703.30;698.99;701.91;158.64K
08/02/2017;702.67;702.77;700.47;702.04;156.11K
09/02/2017;700.93;702.64;700.21;700.65;147.55K
10/02/2017;701.15;704.08;701.15;703.78;138.32K
13/02/2017;704.61;706.47;703.58;705.90;161.22K
14/02/2017;706.41;707.32;703.85;706.26;175.12K
15/02/2017;706.84;711.73;706.84;711.57;169.00K
16/02/2017;712.61;717.57;709.35;709.35;198.42K
17/02/2017;709.52;710.21;705.84;707.83;166.18K
20/02/2017;705.72;711.40;704.41;710.59;199.90K
21/02/2017;711.49;718.06;711.49;716.55;210.81K
22/02/2017;717.77;719.09;715.36;717.24;231.76K
23/02/2017;717.49;719.58;712.36;716.87;228.28K
24/02/2017;716.35;717.94;713.70;714.47;232.80K
27/02/2017;711.70;718.37;711.70;717.44;182.51K
28/02/2017;718.24;719.14;710.79;710.79;192.32K
01/03/2017;710.70;712.49;705.79;709.52;222.20K
02/03/2017;712.68;713.53;707.51;707.51;176.45K
03/03/2017;708.23;712.62;705.83;712.62;170.92K
06/03/2017;714.61;718.04;714.01;716.29;172.20K
07/03/2017;716.46;716.95;714.27;716.54;195.68K
08/03/2017;715.04;718.78;713.89;716.60;175.66K
09/03/2017;715.86;718.23;714.96;715.80;195.41K
10/03/2017;715.85;716.81;712.21;712.21;197.43K
13/03/2017;711.93;712.63;707.63;710.17;146.59K
14/03/2017;709.90;716.49;709.29;714.71;134.82K
15/03/2017;715.63;716.49;713.14;713.14;139.57K
16/03/2017;712.56;715.03;710.66;714.92;179.09K
17/03/2017;715.82;717.10;710.54;710.54;253.20K
20/03/2017;711.44;717.54;711.44;715.07;175.29K
21/03/2017;717.03;718.80;714.78;716.18;231.63K
22/03/2017;715.78;720.68;712.94;712.94;269.00K
23/03/2017;712.61;719.56;712.61;719.56;192.35K
24/03/2017;719.56;724.36;719.56;722.14;214.78K
27/03/2017;723.23;725.57;721.41;723.52;233.19K
28/03/2017;724.37;725.00;718.66;719.26;221.92K
29/03/2017;719.08;721.92;718.37;720.47;193.99K
30/03/2017;721.87;725.91;721.87;723.86;195.79K
31/03/2017;725.97;726.67;722.31;722.31;213.14K
03/04/2017;723.02;724.37;721.58;722.38;183.07K
04/04/2017;723.70;724.67;722.79;724.14;214.30K
05/04/2017;724.89;726.03;722.49;723.22;217.98K
07/04/2017;721.85;727.95;720.28;727.95;229.96K
10/04/2017;728.71;730.90;727.77;729.87;152.42K
11/04/2017;730.15;732.24;730.15;731.33;210.27K
12/04/2017;731.62;732.87;724.48;725.58;249.51K
13/04/2017;725.54;727.34;723.88;724.35;190.43K
14/04/2017;722.47;722.96;714.13;718.45;195.28K
17/04/2017;718.93;721.78;710.83;710.83;170.26K
18/04/2017;708.64;714.93;705.55;714.93;178.13K
19/04/2017;714.87;716.77;714.02;716.77;151.57K
20/04/2017;716.76;716.76;712.66;712.66;137.64K
21/04/2017;712.77;715.08;711.08;712.41;202.27K
24/04/2017;711.60;712.77;709.39;709.39;154.88K
25/04/2017;709.00;709.81;706.04;707.58;137.23K
26/04/2017;706.36;710.04;706.32;710.04;142.34K
27/04/2017;711.74;716.53;711.38;716.53;187.19K
28/04/2017;715.90;718.54;713.83;717.73;190.64K
03/05/2017;718.70;719.54;716.66;719.54;229.58K
04/05/2017;717.98;723.22;717.98;722.02;215.83K
05/05/2017;720.39;721.65;719.86;720.00;194.38K
08/05/2017;720.61;720.61;717.98;718.86;232.46K
09/05/2017;718.86;722.11;716.95;722.11;224.90K
10/05/2017;721.94;727.52;721.81;724.31;228.17K
11/05/2017;724.84;726.82;723.39;724.99;223.04K
12/05/2017;724.63;726.40;724.41;725.37;188.85K
15/05/2017;725.25;726.19;723.18;725.35;240.89K
16/05/2017;725.84;727.86;725.03;725.03;294.21K
17/05/2017;724.01;728.01;722.81;727.20;206.67K
18/05/2017;727.20;729.00;723.80;726.99;219.68K
19/05/2017;727.61;733.82;726.79;733.82;211.59K
22/05/2017;738.63;746.87;738.63;744.10;272.76K
23/05/2017;744.32;746.18;740.28;740.93;266.86K
24/05/2017;739.91;744.27;737.30;742.74;225.26K
25/05/2017;744.24;746.48;740.89;741.91;205.89K
26/05/2017;741.40;743.46;740.60;743.41;193.18K
29/05/2017;746.08;748.06;745.31;746.25;252.31K
30/05/2017;747.07;747.43;738.21;738.21;261.22K
31/05/2017;738.91;741.93;735.39;737.82;214.22K
01/06/2017;739.45;742.23;738.71;741.80;152.24K
02/06/2017;741.48;742.11;736.09;738.81;184.55K
05/06/2017;739.13;745.14;738.35;743.49;218.61K
06/06/2017;743.99;751.31;743.99;751.31;185.36K
07/06/2017;752.75;754.92;751.65;753.46;211.21K
08/06/2017;751.70;751.96;748.91;750.13;262.70K
09/06/2017;749.46;752.01;749.04;749.72;178.52K
12/06/2017;751.33;753.41;749.00;751.09;184.32K
13/06/2017;751.09;756.89;750.10;756.89;204.17K
14/06/2017;758.26;761.70;756.82;760.77;206.34K
15/06/2017;760.38;762.98;758.17;760.57;193.28K
16/06/2017;761.75;762.43;759.98;761.24;221.69K
19/06/2017;763.75;766.83;762.33;766.83;199.98K
20/06/2017;767.59;768.29;764.42;767.99;229.11K
21/06/2017;765.71;767.83;758.90;767.41;248.54K
22/06/2017;768.41;769.99;766.30;766.30;224.84K
23/06/2017;765.66;769.01;763.64;769.01;254.93K
26/06/2017;770.50;773.14;769.73;772.52;235.11K
27/06/2017;773.15;773.40;767.19;767.51;235.65K
28/06/2017;766.82;769.04;762.78;769.04;203.56K
29/06/2017;771.26;773.08;769.89;771.75;211.88K
30/06/2017;773.46;776.50;773.46;776.47;194.38K
03/07/2017;777.20;780.01;775.53;778.88;195.52K
04/07/2017;779.15;779.15;772.90;775.54;232.64K
05/07/2017;775.85;778.32;773.81;778.32;216.49K
06/07/2017;780.50;782.77;779.99;782.65;238.45K
07/07/2017;783.73;783.81;775.73;775.73;261.56K
10/07/2017;775.85;775.85;764.43;766.56;217.18K
11/07/2017;766.56;769.36;761.57;769.36;225.54K
12/07/2017;772.60;775.08;769.83;774.17;176.53K
13/07/2017;777.12;778.30;773.85;778.30;200.64K
14/07/2017;779.72;780.65;776.88;777.60;209.25K
17/07/2017;777.70;778.30;766.47;768.91;254.75K
18/07/2017;766.88;770.37;762.68;767.49;237.79K
19/07/2017;771.33;774.12;770.18;771.30;236.85K
20/07/2017;768.56;768.56;763.55;768.41;183.49K
21/07/2017;768.90;770.43;761.86;761.86;179.98K
24/07/2017;759.97;761.64;753.82;759.74;158.87K
25/07/2017;757.43;767.27;757.35;767.27;180.74K
26/07/2017;769.35;773.88;764.92;773.88;208.32K
27/07/2017;773.21;774.97;770.30;771.50;202.37K
28/07/2017;771.21;777.09;770.82;777.09;199.88K
31/07/2017;777.54;783.58;776.72;783.55;267.11K
01/08/2017;784.44;787.68;784.15;786.81;206.36K
02/08/2017;783.45;788.97;779.81;786.23;218.99K
03/08/2017;786.23;790.82;786.19;788.49;208.92K
04/08/2017;789.46;790.12;786.09;788.68;202.95K
07/08/2017;789.41;796.09;788.66;792.98;222.64K
08/08/2017;795.80;796.62;789.84;791.57;228.90K
09/08/2017;789.15;789.15;773.66;773.66;307.86K
10/08/2017;769.58;776.77;769.58;773.43;190.13K
11/08/2017;773.43;774.31;769.14;772.08;169.87K
14/08/2017;770.65;776.42;770.65;776.17;185.52K
15/08/2017;776.64;776.83;770.09;771.06;152.54K
16/08/2017;771.10;773.57;766.80;773.57;169.79K
17/08/2017;773.48;774.47;767.59;767.59;238.33K
18/08/2017;762.82;770.79;762.46;768.97;196.32K
21/08/2017;767.42;769.71;765.95;768.79;169.70K
22/08/2017;768.20;768.44;760.30;761.26;154.11K
23/08/2017;762.42;765.98;759.01;765.98;158.56K
24/08/2017;766.48;771.65;764.64;769.77;219.61K
25/08/2017;769.07;771.63;768.57;771.63;225.18K
28/08/2017;771.81;777.26;770.51;777.26;258.57K
29/08/2017;773.91;777.11;773.87;774.03;264.85K
30/08/2017;774.31;778.65;773.85;778.65;203.15K
31/08/2017;779.19;785.78;778.19;782.76;211.65K
01/09/2017;784.42;789.19;784.18;788.73;146.63K
05/09/2017;790.26;794.46;787.80;792.31;165.41K
06/09/2017;792.16;793.82;788.89;793.55;155.71K
07/09/2017;793.61;798.58;792.77;796.72;154.51K
08/09/2017;797.98;802.90;797.82;801.20;132.50K
11/09/2017;801.20;805.44;797.47;797.47;155.94K
12/09/2017;795.53;801.01;794.88;799.94;153.20K
13/09/2017;802.85;804.38;800.39;802.78;150.28K
14/09/2017;803.34;807.29;803.23;806.32;162.90K
15/09/2017;803.35;805.82;802.08;805.82;163.95K
18/09/2017;808.51;809.39;805.37;807.87;173.96K
19/09/2017;807.41;810.13;805.87;805.93;172.85K
20/09/2017;806.88;807.51;803.33;805.86;150.76K
21/09/2017;805.29;806.52;802.60;803.93;138.75K
22/09/2017;805.15;808.16;803.94;807.13;176.70K
25/09/2017;806.90;807.64;802.23;805.58;149.15K
26/09/2017;806.40;806.84;801.66;805.35;171.21K
27/09/2017;803.32;805.04;801.74;803.77;157.40K
28/09/2017;803.10;810.35;803.10;804.82;192.67K
29/09/2017;805.07;808.77;804.42;804.42;139.48K
02/10/2017;805.29;808.09;801.70;802.23;119.50K
03/10/2017;803.98;804.39;795.05;798.00;162.27K
04/10/2017;797.39;805.66;797.00;805.66;118.42K
05/10/2017;806.56;810.54;805.22;805.23;148.46K
06/10/2017;805.70;808.13;803.81;807.80;132.95K
09/10/2017;809.61;810.75;806.78;808.96;167.58K
10/10/2017;808.43;810.65;806.30;810.65;144.21K
11/10/2017;811.20;815.11;811.20;813.95;180.70K
12/10/2017;814.43;818.44;813.72;815.87;149.20K
13/10/2017;814.60;820.95;814.20;820.95;154.13K
16/10/2017;821.54;823.85;819.43;819.43;168.99K
17/10/2017;819.51;828.29;819.43;828.29;177.22K
18/10/2017;829.43;831.15;826.72;827.72;198.94K
19/10/2017;828.89;831.61;825.50;828.93;169.35K
20/10/2017;827.93;833.57;826.84;826.84;196.37K
23/10/2017;826.25;827.24;818.81;820.04;210.65K
24/10/2017;818.08;825.24;814.92;825.24;180.44K
25/10/2017;826.08;830.69;822.83;830.69;160.17K
26/10/2017;829.94;834.67;823.92;830.11;187.41K
27/10/2017;829.15;840.37;828.45;840.37;143.37K
30/10/2017;842.92;849.30;842.92;845.20;197.30K
31/10/2017;844.27;845.93;837.28;837.28;192.06K
01/11/2017;838.75;842.88;838.01;842.71;172.22K
02/11/2017;842.19;849.53;833.09;833.09;192.77K
03/11/2017;833.16;843.73;831.58;843.73;203.25K
06/11/2017;846.12;849.09;843.76;849.09;172.30K
07/11/2017;850.20;854.60;847.88;850.33;584.72K
08/11/2017;853.15;863.07;852.32;859.70;171.68K
09/11/2017;862.38;864.20;858.16;860.40;164.44K
10/11/2017;859.91;869.37;859.24;868.21;189.39K
13/11/2017;871.70;879.34;871.70;879.34;283.76K
14/11/2017;881.15;884.14;874.74;880.90;221.73K
15/11/2017;877.65;884.83;876.60;882.59;200.08K
16/11/2017;880.17;892.80;880.17;892.80;206.50K
17/11/2017;893.99;898.11;886.86;890.69;188.54K
20/11/2017;890.34;903.55;889.55;903.55;175.97K
21/11/2017;907.51;929.89;907.51;918.30;230.29K
22/11/2017;921.13;932.66;921.13;932.66;210.14K
23/11/2017;938.31;943.15;927.00;933.70;223.22K
24/11/2017;930.52;937.54;924.65;935.57;225.73K
27/11/2017;933.38;947.06;931.29;938.61;252.36K
28/11/2017;939.10;943.45;933.59;941.21;359.52K
29/11/2017;943.46;952.14;940.40;952.14;229.83K
30/11/2017;956.17;960.11;949.93;949.93;249.61K
01/12/2017;952.76;960.33;952.76;960.33;227.73K
04/12/2017;962.47;972.53;962.47;970.02;270.00K
05/12/2017;972.28;974.80;953.30;953.30;265.51K
06/12/2017;950.21;950.72;932.64;947.64;243.46K
07/12/2017;950.23;954.24;932.68;938.65;196.89K
08/12/2017;938.41;944.75;930.29;940.16;197.62K
11/12/2017;930.17;936.93;917.45;917.45;193.98K
12/12/2017;927.67;931.12;895.73;927.25;243.25K
13/12/2017;932.05;932.48;922.97;924.40;157.40K
14/12/2017;925.51;936.29;923.99;935.85;172.03K
15/12/2017;933.63;939.57;932.96;935.16;239.90K
18/12/2017;945.90;958.06;945.90;958.06;241.41K
19/12/2017;961.03;963.01;951.25;951.42;228.76K
20/12/2017;945.12;958.82;945.12;953.51;220.57K
21/12/2017;949.45;957.56;946.06;946.06;213.62K
22/12/2017;947.54;952.70;945.18;952.32;197.58K
25/12/2017;954.28;958.57;952.41;958.31;168.44K
26/12/2017;960.32;965.93;957.24;965.93;186.04K
27/12/2017;969.72;972.60;965.18;968.46;235.83K
28/12/2017;970.63;978.65;967.73;976.72;160.23K
29/12/2017;978.39;990.10;976.33;984.24;211.11K
02/01/2018;986.05;996.18;984.34;995.77;186.02K
03/01/2018;999.86;1,010.21;998.41;1,005.67;237.30K
04/01/2018;1,009.37;1,019.75;1,009.00;1,019.75;252.91K
05/01/2018;1,020.34;1,020.60;1,010.65;1,012.65;284.03K
08/01/2018;1,011.36;1,022.90;1,004.89;1,022.90;268.79K
09/01/2018;1,027.14;1,033.56;1,017.86;1,033.56;320.38K
10/01/2018;1,034.64;1,045.63;1,033.01;1,038.11;375.09K
11/01/2018;1,037.03;1,049.73;1,031.13;1,048.17;314.65K
12/01/2018;1,050.17;1,057.88;1,046.38;1,050.11;351.97K
15/01/2018;1,049.91;1,063.47;1,043.15;1,063.47;292.71K
16/01/2018;1,059.36;1,065.39;1,052.43;1,062.96;340.19K
17/01/2018;1,061.98;1,064.77;1,034.69;1,034.69;332.61K
18/01/2018;1,028.76;1,050.25;1,020.01;1,050.25;281.60K
19/01/2018;1,054.33;1,067.21;1,053.37;1,062.07;342.47K
22/01/2018;1,066.86;1,088.05;1,066.61;1,087.42;266.11K
23/01/2018;1,066.86;1,088.05;1,066.61;1,087.42;266.11K
25/01/2018;1,098.44;1,117.08;1,098.44;1,104.57;510.92K
26/01/2018;1,119.78;1,123.83;1,103.06;1,115.64;292.97K
29/01/2018;1,121.78;1,130.10;1,109.80;1,109.80;276.73K
30/01/2018;1,099.98;1,110.56;1,092.44;1,110.56;335.41K
31/01/2018;1,112.23;1,128.10;1,104.98;1,110.36;351.21K
01/02/2018;1,111.74;1,111.74;1,090.25;1,099.67;269.17K
02/02/2018;1,098.66;1,105.04;1,091.06;1,105.04;200.31K
05/02/2018;1,089.62;1,090.88;1,048.71;1,048.71;282.04K
06/02/2018;1,026.08;1,026.08;983.06;1,011.60;480.71K
07/02/2018;1,040.53;1,048.54;1,034.13;1,040.55;241.18K
08/02/2018;1,031.46;1,039.61;1,023.25;1,023.25;181.50K
09/02/2018;991.09;1,003.94;973.78;1,003.94;243.23K
12/02/2018;1,011.64;1,041.79;1,011.64;1,041.79;171.10K
13/02/2018;1,053.31;1,060.48;1,052.86;1,059.73;174.29K
21/02/2018;1,073.33;1,092.65;1,070.43;1,087.15;177.57K
22/02/2018;1,087.15;1,091.62;1,074.27;1,076.03;200.37K
23/02/2018;1,086.81;1,102.85;1,081.31;1,102.85;189.08K
26/02/2018;1,115.90;1,127.57;1,114.06;1,114.53;234.11K
27/02/2018;1,124.03;1,124.03;1,106.77;1,119.61;196.67K
28/02/2018;1,110.30;1,129.89;1,109.89;1,121.54;232.59K
01/03/2018;1,121.54;1,129.30;1,110.92;1,115.79;227.40K
02/03/2018;1,103.16;1,121.91;1,103.16;1,121.21;210.07K
05/03/2018;1,121.21;1,132.69;1,093.48;1,093.48;277.68K
06/03/2018;1,093.48;1,120.29;1,091.67;1,120.29;236.33K
07/03/2018;1,121.99;1,126.67;1,103.29;1,112.26;279.08K
08/03/2018;1,112.24;1,126.35;1,111.76;1,124.15;200.92K
09/03/2018;1,128.73;1,135.02;1,119.18;1,123.41;217.76K
12/03/2018;1,135.37;1,135.48;1,123.98;1,126.29;244.68K
13/03/2018;1,126.53;1,133.31;1,118.49;1,133.31;233.20K
14/03/2018;1,135.99;1,142.88;1,134.55;1,138.09;250.55K
15/03/2018;1,134.51;1,140.74;1,129.66;1,138.76;232.40K
16/03/2018;1,144.54;1,152.52;1,140.56;1,150.19;308.62K
19/03/2018;1,158.16;1,165.63;1,155.82;1,159.22;272.05K
20/03/2018;1,154.48;1,166.33;1,154.48;1,159.39;214.04K
21/03/2018;1,166.51;1,172.31;1,163.91;1,169.36;237.68K
22/03/2018;1,175.22;1,180.44;1,169.48;1,172.36;233.32K
23/03/2018;1,154.25;1,157.20;1,138.53;1,153.59;261.96K
26/03/2018;1,150.51;1,176.95;1,150.51;1,171.22;211.70K
27/03/2018;1,187.42;1,187.42;1,169.58;1,171.73;237.76K
28/03/2018;1,168.87;1,179.18;1,165.71;1,172.24;208.55K
29/03/2018;1,174.73;1,176.45;1,164.12;1,167.03;185.25K
30/03/2018;1,169.29;1,175.36;1,158.49;1,174.46;204.90K
02/04/2018;1,180.26;1,196.61;1,179.73;1,196.61;245.76K
03/04/2018;1,197.00;1,199.93;1,185.83;1,188.29;255.24K
04/04/2018;1,194.26;1,200.71;1,189.46;1,191.54;238.69K
05/04/2018;1,197.76;1,199.15;1,186.75;1,193.17;241.19K
06/04/2018;1,194.15;1,202.59;1,194.15;1,199.96;252.06K
09/04/2018;1,202.44;1,207.45;1,197.44;1,204.33;251.45K
10/04/2018;1,207.62;1,211.34;1,192.22;1,198.12;286.73K
11/04/2018;1,201.51;1,202.46;1,167.11;1,167.11;286.08K
12/04/2018;1,162.48;1,173.02;1,153.64;1,173.02;179.99K
13/04/2018;1,178.57;1,181.52;1,153.93;1,157.14;196.13K
16/04/2018;1,156.54;1,159.45;1,141.81;1,148.49;196.99K
17/04/2018;1,149.02;1,156.70;1,139.33;1,153.28;175.76K
18/04/2018;1,153.28;1,160.32;1,138.42;1,138.53;172.11K
19/04/2018;1,137.99;1,137.99;1,094.63;1,094.63;204.01K
20/04/2018;1,095.84;1,119.86;1,078.01;1,119.86;214.65K
23/04/2018;1,124.33;1,127.24;1,076.78;1,076.78;217.97K
24/04/2018;1,064.86;1,084.89;1,048.68;1,080.74;186.61K
26/04/2018;1,082.52;1,082.52;1,039.35;1,044.86;208.48K
27/04/2018;1,037.36;1,054.94;1,031.89;1,050.26;191.60K
02/05/2018;1,053.26;1,053.52;1,024.75;1,029.08;183.26K
03/05/2018;1,018.47;1,027.38;1,003.79;1,026.46;203.56K
04/05/2018;1,032.12;1,037.02;1,022.10;1,026.80;163.07K
07/05/2018;1,034.64;1,062.26;1,028.79;1,062.26;155.13K
08/05/2018;1,061.12;1,072.28;1,057.24;1,060.45;170.06K
09/05/2018;1,058.33;1,069.80;1,051.79;1,056.97;161.33K
10/05/2018;1,058.22;1,059.34;1,025.75;1,028.87;204.94K
11/05/2018;1,026.34;1,044.85;1,014.30;1,044.85;134.82K
14/05/2018;1,051.69;1,066.98;1,042.31;1,066.98;137.94K
15/05/2018;1,072.25;1,084.20;1,071.02;1,073.50;158.35K
16/05/2018;1,073.50;1,073.50;1,052.18;1,054.62;150.05K
17/05/2018;1,055.21;1,057.84;1,030.64;1,030.64;129.62K
18/05/2018;1,033.33;1,040.84;1,013.57;1,040.54;408.22K
21/05/2018;1,043.82;1,043.82;1,014.98;1,014.98;123.09K
22/05/2018;1,006.18;1,015.97;976.73;985.91;180.49K
23/05/2018;974.80;995.25;965.92;988.94;182.16K
24/05/2018;992.24;995.82;974.14;985.92;129.29K
25/05/2018;981.47;987.56;963.90;963.90;150.25K
28/05/2018;938.86;951.34;927.47;931.75;219.29K
29/05/2018;925.89;958.96;916.00;952.18;183.99K
30/05/2018;953.41;953.41;932.26;948.50;146.25K
31/05/2018;947.96;975.51;945.29;971.25;182.04K
01/06/2018;973.67;995.06;973.56;992.87;204.09K
04/06/2018;994.48;1,013.78;992.01;1,013.78;166.09K
05/06/2018;1,013.59;1,025.26;1,011.59;1,022.74;212.46K
06/06/2018;1,020.97;1,034.50;1,012.98;1,034.50;162.08K
07/06/2018;1,038.93;1,043.71;1,030.79;1,036.69;173.15K
08/06/2018;1,032.59;1,039.07;1,026.94;1,039.01;148.15K
11/06/2018;1,033.55;1,045.60;1,029.19;1,039.02;185.55K
12/06/2018;1,033.55;1,033.55;1,005.10;1,020.76;212.48K
13/06/2018;1,017.93;1,030.53;1,017.93;1,030.53;116.06K
14/06/2018;1,030.53;1,033.46;1,015.72;1,015.72;166.57K
15/06/2018;1,012.71;1,018.95;1,006.75;1,016.51;165.43K
18/06/2018;1,016.51;1,018.98;986.88;987.34;181.39K
19/06/2018;972.38;972.62;941.57;962.16;250.99K
20/06/2018;957.37;980.95;955.61;980.95;154.07K
21/06/2018;979.57;979.57;966.28;969.40;117.05K
22/06/2018;963.89;983.57;959.91;983.17;132.36K
25/06/2018;997.34;997.34;988.98;990.52;142.09K
26/06/2018;977.78;983.78;970.75;983.02;165.38K
27/06/2018;981.44;984.46;968.91;968.91;179.45K
28/06/2018;964.76;976.12;954.46;957.35;159.07K
29/06/2018;955.64;962.93;950.48;960.78;146.41K
02/07/2018;955.18;956.78;932.66;947.15;168.21K
03/07/2018;945.87;946.16;906.01;906.01;180.70K
04/07/2018;904.34;914.99;890.83;914.99;128.08K
05/07/2018;914.48;921.85;892.67;899.40;143.00K
06/07/2018;891.16;921.75;884.99;917.51;159.16K
09/07/2018;922.72;929.50;915.12;915.12;119.91K
10/07/2018;919.44;921.96;911.12;911.12;118.44K
11/07/2018;898.08;900.16;885.09;893.16;158.65K
12/07/2018;891.21;905.72;884.75;898.51;113.78K
13/07/2018;904.80;912.53;899.94;909.72;140.42K
16/07/2018;914.22;917.63;905.27;911.11;136.24K
17/07/2018;905.32;921.27;902.02;921.27;155.86K
18/07/2018;926.14;942.39;926.14;942.39;223.94K
19/07/2018;942.39;947.07;939.58;943.97;199.21K
20/07/2018;938.83;941.94;930.26;933.39;204.00K
23/07/2018;931.52;949.14;930.25;936.74;208.56K
24/07/2018;933.22;939.07;926.30;934.08;203.90K
25/07/2018;936.57;938.33;927.58;927.58;232.72K
26/07/2018;928.96;930.32;920.99;930.16;195.48K
27/07/2018;931.90;937.23;928.82;935.52;179.26K
30/07/2018;940.76;949.73;937.69;949.73;193.34K
31/07/2018;948.56;959.07;947.32;956.39;242.40K
01/08/2018;957.35;960.05;949.89;952.77;202.12K
02/08/2018;952.75;953.55;942.39;953.55;212.46K
03/08/2018;957.92;966.10;955.13;959.60;197.53K
06/08/2018;960.12;962.99;955.42;960.23;229.66K
07/08/2018;957.70;962.02;953.71;956.79;162.14K
08/08/2018;958.31;966.27;958.31;966.27;155.17K
09/08/2018;968.57;972.52;963.50;963.50;167.64K
10/08/2018;962.03;968.47;955.04;968.47;185.25K
13/08/2018;966.46;978.04;963.41;978.04;213.22K
14/08/2018;979.66;981.42;974.47;978.27;177.30K
15/08/2018;980.45;982.00;961.37;961.37;188.94K
16/08/2018;952.83;964.28;947.09;964.28;174.03K
17/08/2018;971.40;975.52;968.88;968.88;151.07K
20/08/2018;970.81;973.57;966.46;969.62;180.83K
21/08/2018;968.46;979.21;968.45;979.21;200.58K
22/08/2018;979.21;986.36;979.21;982.15;204.11K
23/08/2018;984.12;989.45;982.48;987.36;146.85K
24/08/2018;985.49;989.21;982.88;987.05;180.07K
27/08/2018;990.19;994.54;990.03;991.92;189.51K
28/08/2018;991.92;995.29;989.81;995.19;176.27K
29/08/2018;995.05;995.05;987.47;988.17;176.89K
30/08/2018;987.62;998.07;983.43;998.07;186.70K
31/08/2018;998.55;1,003.06;989.54;989.54;186.55K
04/09/2018;990.79;992.18;975.94;975.94;185.94K
05/09/2018;975.05;978.78;964.80;968.44;181.15K
06/09/2018;968.37;970.84;957.99;958.19;160.38K
07/09/2018;955.50;969.34;955.50;968.90;169.77K
10/09/2018;969.74;974.59;968.19;970.34;190.67K
11/09/2018;968.41;985.06;967.92;985.06;192.82K
12/09/2018;990.00;994.83;987.01;987.01;184.15K
13/09/2018;987.48;992.96;984.92;987.95;172.90K
14/09/2018;987.95;995.55;987.95;991.34;178.48K
17/09/2018;990.65;993.83;987.02;987.61;164.61K
18/09/2018;983.43;993.49;981.89;993.49;197.39K
19/09/2018;998.65;1,001.83;994.50;995.54;244.42K
20/09/2018;995.54;1,004.74;995.54;1,004.74;204.56K
21/09/2018;1,006.25;1,009.10;1,000.39;1,002.97;302.45K
24/09/2018;1,007.52;1,011.29;1,007.45;1,011.29;186.72K
25/09/2018;1,011.94;1,014.53;1,008.67;1,010.74;231.99K
26/09/2018;1,008.93;1,014.86;1,007.44;1,009.61;261.51K
27/09/2018;1,012.57;1,017.78;1,010.49;1,015.37;207.78K
28/09/2018;1,019.34;1,020.84;1,015.40;1,017.13;247.22K
01/10/2018;1,019.49;1,023.87;1,012.88;1,012.88;247.86K
02/10/2018;1,014.26;1,021.51;1,013.11;1,018.79;358.39K
03/10/2018;1,021.08;1,024.59;1,016.47;1,020.40;174.39K
04/10/2018;1,024.68;1,024.68;1,020.40;1,023.62;196.62K
05/10/2018;1,020.21;1,020.77;1,008.39;1,008.39;294.15K
08/10/2018;1,003.31;1,006.13;996.12;996.12;205.52K
09/10/2018;998.70;1,001.87;996.19;996.19;202.59K
10/10/2018;998.66;999.62;991.22;993.96;191.36K
11/10/2018;972.21;972.21;938.83;945.89;353.53K
12/10/2018;939.20;970.08;933.35;970.08;228.89K
15/10/2018;968.80;969.36;951.64;951.64;144.31K
16/10/2018;950.36;963.69;950.36;963.37;149.13K
17/10/2018;973.14;975.27;969.06;971.60;152.27K
18/10/2018;968.93;970.75;962.68;963.47;145.46K
19/10/2018;949.94;959.63;945.83;958.36;153.57K
22/10/2018;958.36;963.79;953.51;953.51;147.53K
23/10/2018;950.12;950.42;925.29;939.68;202.94K
24/10/2018;935.25;939.06;922.73;922.73;149.35K
25/10/2018;902.59;912.07;885.34;910.17;177.77K
26/10/2018;918.11;918.16;900.82;900.82;157.34K
29/10/2018;895.05;897.84;884.92;888.82;139.99K
30/10/2018;881.32;894.80;880.85;888.69;133.32K
31/10/2018;894.23;914.76;894.23;914.76;216.19K
01/11/2018;915.52;918.84;905.73;907.96;182.19K
02/11/2018;911.35;927.62;910.40;924.86;222.36K
05/11/2018;920.87;925.53;915.77;925.53;136.55K
06/11/2018;931.00;931.27;921.93;922.05;139.12K
07/11/2018;922.03;924.60;915.41;922.16;143.11K
08/11/2018;928.69;932.86;925.54;926.28;145.78K
09/11/2018;921.11;925.31;914.29;914.29;149.09K
12/11/2018;909.36;918.99;903.95;918.12;125.02K
13/11/2018;904.35;910.20;903.48;905.38;170.03K
14/11/2018;904.16;910.58;898.83;900.93;142.27K
15/11/2018;901.13;903.83;892.50;897.15;166.09K
