time,open,high,low,close,volume
2024-03-27 00:00:00,24770.0,24790.0,24770.0,24785.0,-99999902.0
2024-03-28 00:00:00,24800.0,24812.0,24760.0,24790.0,-99999902.0
2024-03-29 00:00:00,24780.0,24810.0,24780.0,24810.0,-99999902.0
2024-04-01 00:00:00,24810.0,24812.0,24760.0,24795.0,-99999902.0
2024-04-02 00:00:00,24800.0,24925.0,24790.0,24900.0,-99999902.0
2024-04-03 00:00:00,24925.0,25000.0,24900.0,25000.0,-99999902.0
2024-04-04 00:00:00,24990.0,25008.0,24900.0,24935.0,-99999902.0
2024-04-05 00:00:00,24955.0,25000.0,24940.0,24950.0,-99999902.0
2024-04-07 00:00:00,24955.0,25000.0,24940.0,24950.0,-99999902.0
2024-04-08 00:00:00,24920.0,24965.0,24920.0,24960.0,-99999902.0
2024-04-09 00:00:00,24955.0,25000.0,24940.0,24945.0,-99999902.0
2024-04-10 00:00:00,24945.0,24952.0,24935.0,24935.0,-99999902.0
2024-04-11 00:00:00,24990.0,25005.0,24945.0,24980.0,-99999902.0
2024-04-12 00:00:00,24975.0,25015.0,24955.0,25015.0,-99999902.0
2024-04-15 00:00:00,25020.0,25180.0,24993.0,25180.0,-99999902.0
2024-04-16 00:00:00,25255.0,25285.0,25240.0,25280.0,-99999902.0
2024-04-17 00:00:00,25330.0,25420.0,25330.0,25400.0,-99999902.0
2024-04-19 00:00:00,25450.0,25453.0,25400.0,25440.0,-99999902.0
2024-04-22 00:00:00,25430.0,25458.0,25430.0,25455.0,-99999902.0
2024-04-23 00:00:00,25450.0,25458.0,25440.0,25440.0,-99999902.0
2024-04-24 00:00:00,25440.0,25455.0,25395.0,25405.0,-99999902.0
2024-04-25 00:00:00,25380.0,25440.0,25300.0,25350.0,-99999902.0
2024-04-26 00:00:00,25340.0,25370.0,25310.0,25330.0,-99999902.0
2024-05-02 00:00:00,25355.0,25390.0,25310.0,25390.0,-99999902.0
2024-05-03 00:00:00,25410.0,25416.0,25400.0,25400.0,-99999902.0
2024-05-06 00:00:00,25380.0,25410.0,25350.0,25370.0,-99999902.0
2024-05-07 00:00:00,25390.0,25405.0,25370.0,25400.0,-99999902.0
2024-05-08 00:00:00,25420.0,25432.0,25390.0,25425.0,-99999902.0
2024-05-09 00:00:00,25435.0,25440.0,25420.0,25440.0,-99999902.0
2024-05-10 00:00:00,25440.0,25453.0,25430.0,25450.0,-99999902.0
2024-05-13 00:00:00,25442.0,25453.0,25430.0,25453.0,-99999902.0
2024-05-14 00:00:00,25450.0,25455.0,25440.0,25450.0,-99999902.0
2024-05-15 00:00:00,25445.0,25453.0,25440.0,25445.0,-99999902.0
2024-05-16 00:00:00,25420.0,25453.0,25398.0,25431.0,-99999902.0
2024-05-17 00:00:00,25453.0,25453.0,25430.0,25448.0,-99999902.0
2024-05-20 00:00:00,25453.0,25454.0,25440.0,25452.0,-99999902.0
2024-05-21 00:00:00,25453.0,25461.0,25425.0,25461.0,-99999902.0
2024-05-22 00:00:00,25460.0,25465.0,25440.0,25464.0,-99999902.0
2024-05-23 00:00:00,25465.0,25470.0,25440.0,25469.0,-99999902.0
2024-05-24 00:00:00,25475.0,25476.0,25460.0,25465.0,-99999902.0
2024-05-27 00:00:00,25448.0,25472.0,25445.0,25445.0,-99999902.0
2024-05-28 00:00:00,25470.0,25471.0,25440.0,25448.0,-99999902.0
2024-05-29 00:00:00,25450.0,25455.0,25445.0,25450.0,-99999902.0
2024-05-30 00:00:00,25453.0,25455.0,25449.0,25450.0,-99999902.0
2024-05-31 00:00:00,25455.0,25456.0,25440.0,25440.0,-99999902.0
2024-06-03 00:00:00,25430.0,25454.0,25400.0,25432.0,-99999902.0
2024-06-04 00:00:00,25405.0,25426.0,25400.0,25410.0,-99999902.0
2024-06-05 00:00:00,25405.0,25418.0,25400.0,25415.0,-99999902.0
2024-06-06 00:00:00,25415.0,25430.0,25400.0,25420.0,-99999902.0
2024-06-07 00:00:00,25425.0,25428.0,25400.0,25400.0,-99999902.0
2024-06-10 00:00:00,25410.0,25454.0,25405.0,25415.0,-99999902.0
2024-06-11 00:00:00,25420.0,25440.0,25410.0,25435.0,-99999902.0
2024-06-12 00:00:00,25435.0,25447.0,25410.0,25435.0,-99999902.0
2024-06-13 00:00:00,25430.0,25440.0,25415.0,25435.0,-99999902.0
2024-06-14 00:00:00,25445.0,25450.0,25410.0,25450.0,-99999902.0
2024-06-17 00:00:00,25450.0,25455.0,25410.0,25450.0,-99999902.0
2024-06-18 00:00:00,25450.0,25455.0,25443.0,25445.0,-99999902.0
2024-06-19 00:00:00,25450.0,25454.0,25435.0,25450.0,-99999902.0
2024-06-20 00:00:00,25450.0,25453.0,25410.0,25450.0,-99999902.0
2024-06-21 00:00:00,25450.0,25455.0,25445.0,25450.0,-99999902.0
2024-06-24 00:00:00,25452.0,25455.0,25448.0,25455.0,-99999902.0
2024-06-25 00:00:00,25455.0,25460.0,25440.0,25455.0,-99999902.0
2024-06-26 00:00:00,25453.0,25468.0,25448.0,25465.0,-99999902.0
2024-06-27 00:00:00,25465.0,25465.0,25455.0,25455.0,-99999902.0
2024-06-28 00:00:00,25455.0,25460.0,25440.0,25445.0,-99999902.0
2024-07-01 00:00:00,25445.0,25455.0,25440.0,25450.0,-99999902.0
2024-07-02 00:00:00,25445.0,25454.0,25445.0,25450.0,-99999902.0
2024-07-03 00:00:00,25445.0,25452.0,25443.0,25450.0,-99999902.0
2024-07-04 00:00:00,25450.0,25453.0,25443.0,25450.0,-99999902.0
2024-07-05 00:00:00,25445.0,25453.0,25360.0,25412.0,-99999902.0
2024-07-08 00:00:00,25400.0,25452.0,25400.0,25415.0,-99999902.0
2024-07-09 00:00:00,25410.0,25452.0,25410.0,25413.0,-99999902.0
2024-07-10 00:00:00,25415.0,25445.0,25410.0,25415.0,-99999902.0
2024-07-11 00:00:00,25420.0,25425.0,25413.0,25423.0,-99999902.0
2024-07-12 00:00:00,25415.0,25445.0,25410.0,25410.0,-99999902.0
2024-07-15 00:00:00,25410.0,25420.0,25360.0,25360.0,-99999902.0
2024-07-16 00:00:00,25370.0,25425.0,25370.0,25375.0,-99999902.0
2024-07-17 00:00:00,25375.0,25375.0,25310.0,25315.0,-99999902.0
2024-07-18 00:00:00,25300.0,25370.0,25269.0,25310.0,-99999902.0
2024-07-19 00:00:00,25320.0,25373.0,25280.0,25315.0,-99999902.0
2024-07-22 00:00:00,25325.0,25340.0,25315.0,25325.0,-99999902.0
2024-07-23 00:00:00,25345.0,25355.0,25340.0,25355.0,-99999902.0
2024-07-24 00:00:00,25360.0,25411.0,25325.0,25350.0,-99999902.0
2024-07-25 00:00:00,25340.0,25375.0,25285.0,25285.0,-99999902.0
2024-07-26 00:00:00,25332.0,25337.0,25290.0,25300.0,-99999902.0
2024-07-29 00:00:00,25300.0,25330.0,25270.0,25275.0,-99999902.0
2024-07-30 00:00:00,25280.0,25300.0,25260.0,25275.0,-99999902.0
2024-07-31 00:00:00,25275.0,25320.0,25220.0,25235.0,-99999902.0
2024-08-01 00:00:00,25200.0,25225.0,25185.0,25215.0,-99999902.0
2024-08-02 00:00:00,25215.0,25270.0,25190.0,25205.0,-99999902.0
2024-08-05 00:00:00,25105.0,25115.0,25060.0,25080.0,-99999902.0
2024-08-06 00:00:00,25110.0,25140.0,25095.0,25130.0,-99999902.0
2024-08-07 00:00:00,25145.0,25173.0,25100.0,25155.0,-99999902.0
2024-08-08 00:00:00,25150.0,25150.0,25100.0,25135.0,-99999902.0
2024-08-09 00:00:00,25145.0,25150.0,25090.0,25090.0,-99999902.0
2024-08-12 00:00:00,25125.0,25125.0,25065.0,25120.0,-99999902.0
2024-08-13 00:00:00,25120.0,25125.0,25080.0,25115.0,-99999902.0
2024-08-14 00:00:00,25081.0,25120.0,25020.0,25020.0,-99999902.0
2024-08-15 00:00:00,25030.0,25090.0,25025.0,25035.0,-99999902.0
2024-08-16 00:00:00,25060.0,25084.0,25030.0,25050.0,-99999902.0
2024-08-19 00:00:00,25064.0,25064.0,24960.0,24960.0,-99999902.0
2024-08-20 00:00:00,24900.0,24927.0,24910.0,24915.0,-99999902.0
2024-08-21 00:00:00,24905.0,24935.0,24895.0,24930.0,-99999902.0
2024-08-22 00:00:00,24925.0,24965.0,24900.0,24960.0,-99999902.0
2024-08-23 00:00:00,24930.0,25010.0,24930.0,24965.0,-99999902.0
2024-08-26 00:00:00,24880.0,24905.0,24840.0,24860.0,-99999902.0
2024-08-27 00:00:00,24840.0,24840.0,24800.0,24820.0,-99999902.0
2024-08-28 00:00:00,24815.0,24885.0,24813.0,24855.0,-99999902.0
2024-08-29 00:00:00,24885.0,24895.0,24820.0,24870.0,-99999902.0
2024-08-30 00:00:00,24885.0,24890.0,24860.0,24860.0,-99999902.0
2024-09-04 00:00:00,24870.0,24885.0,24840.0,24852.0,-99999902.0
2024-09-05 00:00:00,24820.0,24820.0,24720.0,24730.0,-99999902.0
2024-09-06 00:00:00,24660.0,24660.0,24570.0,24600.0,-99999902.0
2024-09-09 00:00:00,24620.0,24680.0,24600.0,24680.0,-99999902.0
2024-09-10 00:00:00,24690.0,24690.0,24615.0,24660.0,-99999902.0
